county,precinct,candidate,office,district,party,votes
Jefferson,L141,Attica Woodson Scott,State Representative,41,,250
Jefferson,L142,,Ballots Cast,,,318
Jefferson,L142,,Straight Party,,REP,25
Jefferson,L142,,Straight Party,,DEM,195
Jefferson,L142,,Straight Party,,LIB,1
Jefferson,L142,,Straight Party,,AME,2
Jefferson,L142,Vickie Yates B Glisson,U.S. House,3,,43
Jefferson,L142,John A Yarmuth,U.S. House,3,,268
Jefferson,L142,Gregory Boles,U.S. House,3,,4
Jefferson,L142,Attica Woodson Scott,State Representative,41,,275
Jefferson,L143,,Ballots Cast,,,226
Jefferson,L143,,Straight Party,,REP,9
Jefferson,L143,,Straight Party,,DEM,125
Jefferson,L143,,Straight Party,,LIB,4
Jefferson,L143,,Straight Party,,AME,1
Jefferson,L143,Vickie Yates B Glisson,U.S. House,3,,18
Jefferson,L143,John A Yarmuth,U.S. House,3,,197
Jefferson,L143,Gregory Boles,U.S. House,3,,6
Jefferson,L143,Attica Woodson Scott,State Representative,41,,204
Jefferson,L144,,Ballots Cast,,,188
Jefferson,L144,,Straight Party,,REP,3
Jefferson,L144,,Straight Party,,DEM,147
Jefferson,L144,,Straight Party,,LIB,0
Jefferson,L144,,Straight Party,,AME,2
Jefferson,L144,Vickie Yates B Glisson,U.S. House,3,,12
Jefferson,L144,John A Yarmuth,U.S. House,3,,175
Jefferson,L144,Gregory Boles,U.S. House,3,,0
Jefferson,L144,Attica Woodson Scott,State Representative,41,,181
Jefferson,L145,,Ballots Cast,,,341
Jefferson,L145,,Straight Party,,REP,3
Jefferson,L145,,Straight Party,,DEM,281
Jefferson,L145,,Straight Party,,LIB,0
Jefferson,L145,,Straight Party,,AME,1
Jefferson,L145,Vickie Yates B Glisson,U.S. House,3,,11
Jefferson,L145,John A Yarmuth,U.S. House,3,,324
Jefferson,L145,Gregory Boles,U.S. House,3,,5
Jefferson,L145,Attica Woodson Scott,State Representative,41,,334
Jefferson,L146-STM,,Ballots Cast,,,695
Jefferson,L146-STM,,Straight Party,,REP,87
Jefferson,L146-STM,,Straight Party,,DEM,154
Jefferson,L146-STM,,Straight Party,,LIB,1
Jefferson,L146-STM,,Straight Party,,AME,1
Jefferson,L146-STM,Vickie Yates B Glisson,U.S. House,3,,238
Jefferson,L146-STM,John A Yarmuth,U.S. House,3,,445
Jefferson,L146-STM,Gregory Boles,U.S. House,3,,11
Jefferson,L146-STM,Ernie Harris,State Senate,26,,227
Jefferson,L146-STM,Karen Berg,State Senate,26,,446
Jefferson,L146-STM,Jody Hurt,State Senate,26,,5
Jefferson,L146-STM,Attica Woodson Scott,State Representative,41,,491
Jefferson,L147,,Ballots Cast,,,351
Jefferson,L147,,Straight Party,,REP,2
Jefferson,L147,,Straight Party,,DEM,286
Jefferson,L147,,Straight Party,,LIB,0
Jefferson,L147,,Straight Party,,AME,2
Jefferson,L147,Vickie Yates B Glisson,U.S. House,3,,7
Jefferson,L147,John A Yarmuth,U.S. House,3,,338
Jefferson,L147,Gregory Boles,U.S. House,3,,3
Jefferson,L147,Attica Woodson Scott,State Representative,41,,344
Jefferson,L148,,Ballots Cast,,,172
Jefferson,L148,,Straight Party,,REP,5
Jefferson,L148,,Straight Party,,DEM,105
Jefferson,L148,,Straight Party,,LIB,0
Jefferson,L148,,Straight Party,,AME,2
Jefferson,L148,Vickie Yates B Glisson,U.S. House,3,,11
Jefferson,L148,John A Yarmuth,U.S. House,3,,156
Jefferson,L148,Gregory Boles,U.S. House,3,,5
Jefferson,L148,Attica Woodson Scott,State Representative,41,,163
Jefferson,L149,,Ballots Cast,,,23
Jefferson,L149,,Straight Party,,REP,0
Jefferson,L149,,Straight Party,,DEM,17
Jefferson,L149,,Straight Party,,LIB,0
Jefferson,L149,,Straight Party,,AME,0
Jefferson,L149,Vickie Yates B Glisson,U.S. House,3,,1
Jefferson,L149,John A Yarmuth,U.S. House,3,,22
Jefferson,L149,Gregory Boles,U.S. House,3,,0
Jefferson,L149,Attica Woodson Scott,State Representative,41,,23
Jefferson,L150,,Ballots Cast,,,35
Jefferson,L150,,Straight Party,,REP,0
Jefferson,L150,,Straight Party,,DEM,29
Jefferson,L150,,Straight Party,,LIB,0
Jefferson,L150,,Straight Party,,AME,0
Jefferson,L150,Vickie Yates B Glisson,U.S. House,3,,0
Jefferson,L150,John A Yarmuth,U.S. House,3,,34
Jefferson,L150,Gregory Boles,U.S. House,3,,1
Jefferson,L150,Attica Woodson Scott,State Representative,41,,34
Jefferson,L151,,Ballots Cast,,,489
Jefferson,L151,,Straight Party,,REP,81
Jefferson,L151,,Straight Party,,DEM,116
Jefferson,L151,,Straight Party,,LIB,0
Jefferson,L151,,Straight Party,,AME,0
Jefferson,L151,Vickie Yates B Glisson,U.S. House,3,,182
Jefferson,L151,John A Yarmuth,U.S. House,3,,297
Jefferson,L151,Gregory Boles,U.S. House,3,,8
Jefferson,L151,Julie Raque Adams,State Senate,36,,219
Jefferson,L151,Sheri A Donahue,State Senate,36,,267
Jefferson,L151,Attica Woodson Scott,State Representative,41,,336
Jefferson,L152,,Ballots Cast,,,250
Jefferson,L152,,Straight Party,,REP,51
Jefferson,L152,,Straight Party,,DEM,51
Jefferson,L152,,Straight Party,,LIB,1
Jefferson,L152,,Straight Party,,AME,0
Jefferson,L152,Vickie Yates B Glisson,U.S. House,3,,90
Jefferson,L152,John A Yarmuth,U.S. House,3,,152
Jefferson,L152,Gregory Boles,U.S. House,3,,5
Jefferson,L152,Julie Raque Adams,State Senate,36,,105
Jefferson,L152,Sheri A Donahue,State Senate,36,,143
Jefferson,L152,Attica Woodson Scott,State Representative,41,,180
Jefferson,L153-WLP,,Ballots Cast,,,61
Jefferson,L153-WLP,,Straight Party,,REP,8
Jefferson,L153-WLP,,Straight Party,,DEM,5
Jefferson,L153-WLP,,Straight Party,,LIB,0
Jefferson,L153-WLP,,Straight Party,,AME,0
Jefferson,L153-WLP,Vickie Yates B Glisson,U.S. House,3,,21
Jefferson,L153-WLP,John A Yarmuth,U.S. House,3,,40
Jefferson,L153-WLP,Gregory Boles,U.S. House,3,,0
Jefferson,L153-WLP,Julie Raque Adams,State Senate,36,,26
Jefferson,L153-WLP,Sheri A Donahue,State Senate,36,,33
Jefferson,L153-WLP,Attica Woodson Scott,State Representative,41,,45
Jefferson,L154,,Ballots Cast,,,226
Jefferson,L154,,Straight Party,,REP,3
Jefferson,L154,,Straight Party,,DEM,163
Jefferson,L154,,Straight Party,,LIB,0
Jefferson,L154,,Straight Party,,AME,1
Jefferson,L154,Vickie Yates B Glisson,U.S. House,3,,6
Jefferson,L154,John A Yarmuth,U.S. House,3,,217
Jefferson,L154,Gregory Boles,U.S. House,3,,3
Jefferson,L154,Attica Woodson Scott,State Representative,41,,221
Jefferson,L155,,Ballots Cast,,,8
Jefferson,L155,,Straight Party,,REP,1
Jefferson,L155,,Straight Party,,DEM,3
Jefferson,L155,,Straight Party,,LIB,0
Jefferson,L155,,Straight Party,,AME,0
Jefferson,L155,Vickie Yates B Glisson,U.S. House,3,,2
Jefferson,L155,John A Yarmuth,U.S. House,3,,6
Jefferson,L155,Gregory Boles,U.S. House,3,,0
Jefferson,L155,Attica Woodson Scott,State Representative,41,,6
Jefferson,L156,,Ballots Cast,,,565
Jefferson,L156,,Straight Party,,REP,47
Jefferson,L156,,Straight Party,,DEM,262
Jefferson,L156,,Straight Party,,LIB,2
Jefferson,L156,,Straight Party,,AME,4
Jefferson,L156,Vickie Yates B Glisson,U.S. House,3,,100
Jefferson,L156,John A Yarmuth,U.S. House,3,,455
Jefferson,L156,Gregory Boles,U.S. House,3,,5
Jefferson,L156,Attica Woodson Scott,State Representative,41,,462
Jefferson,L157,,Ballots Cast,,,388
Jefferson,L157,,Straight Party,,REP,1
Jefferson,L157,,Straight Party,,DEM,293
Jefferson,L157,,Straight Party,,LIB,2
Jefferson,L157,,Straight Party,,AME,0
Jefferson,L157,Vickie Yates B Glisson,U.S. House,3,,4
Jefferson,L157,John A Yarmuth,U.S. House,3,,377
Jefferson,L157,Gregory Boles,U.S. House,3,,4
Jefferson,L157,Attica Woodson Scott,State Representative,41,,381
Jefferson,L158,,Ballots Cast,,,278
Jefferson,L158,,Straight Party,,REP,1
Jefferson,L158,,Straight Party,,DEM,221
Jefferson,L158,,Straight Party,,LIB,0
Jefferson,L158,,Straight Party,,AME,1
Jefferson,L158,Vickie Yates B Glisson,U.S. House,3,,3
Jefferson,L158,John A Yarmuth,U.S. House,3,,269
Jefferson,L158,Gregory Boles,U.S. House,3,,4
Jefferson,L158,Attica Woodson Scott,State Representative,41,,273
Jefferson,L159,,Ballots Cast,,,111
Jefferson,L159,,Straight Party,,REP,0
Jefferson,L159,,Straight Party,,DEM,88
Jefferson,L159,,Straight Party,,LIB,1
Jefferson,L159,,Straight Party,,AME,0
Jefferson,L159,Vickie Yates B Glisson,U.S. House,3,,1
Jefferson,L159,John A Yarmuth,U.S. House,3,,109
Jefferson,L159,Gregory Boles,U.S. House,3,,0
Jefferson,L159,Attica Woodson Scott,State Representative,41,,108
Jefferson,L160,,Ballots Cast,,,208
Jefferson,L160,,Straight Party,,REP,5
Jefferson,L160,,Straight Party,,DEM,165
Jefferson,L160,,Straight Party,,LIB,0
Jefferson,L160,,Straight Party,,AME,3
Jefferson,L160,Vickie Yates B Glisson,U.S. House,3,,8
Jefferson,L160,John A Yarmuth,U.S. House,3,,197
Jefferson,L160,Gregory Boles,U.S. House,3,,2
Jefferson,L160,Attica Woodson Scott,State Representative,41,,204
Jefferson,L161,,Ballots Cast,,,321
Jefferson,L161,,Straight Party,,REP,3
Jefferson,L161,,Straight Party,,DEM,252
Jefferson,L161,,Straight Party,,LIB,1
Jefferson,L161,,Straight Party,,AME,2
Jefferson,L161,Vickie Yates B Glisson,U.S. House,3,,13
Jefferson,L161,John A Yarmuth,U.S. House,3,,307
Jefferson,L161,Gregory Boles,U.S. House,3,,1
Jefferson,L161,Attica Woodson Scott,State Representative,41,,313
Jefferson,L162,,Ballots Cast,,,7
Jefferson,L162,,Straight Party,,REP,0
Jefferson,L162,,Straight Party,,DEM,4
Jefferson,L162,,Straight Party,,LIB,0
Jefferson,L162,,Straight Party,,AME,0
Jefferson,L162,Vickie Yates B Glisson,U.S. House,3,,0
Jefferson,L162,John A Yarmuth,U.S. House,3,,7
Jefferson,L162,Gregory Boles,U.S. House,3,,0
Jefferson,L162,Attica Woodson Scott,State Representative,41,,6
Jefferson,L163,,Ballots Cast,,,177
Jefferson,L163,,Straight Party,,REP,3
Jefferson,L163,,Straight Party,,DEM,142
Jefferson,L163,,Straight Party,,LIB,0
Jefferson,L163,,Straight Party,,AME,1
Jefferson,L163,Vickie Yates B Glisson,U.S. House,3,,9
Jefferson,L163,John A Yarmuth,U.S. House,3,,165
Jefferson,L163,Gregory Boles,U.S. House,3,,3
Jefferson,L163,Attica Woodson Scott,State Representative,41,,168
Jefferson,L164,,Ballots Cast,,,287
Jefferson,L164,,Straight Party,,REP,40
Jefferson,L164,,Straight Party,,DEM,95
Jefferson,L164,,Straight Party,,LIB,2
Jefferson,L164,,Straight Party,,AME,1
Jefferson,L164,Vickie Yates B Glisson,U.S. House,3,,68
Jefferson,L164,John A Yarmuth,U.S. House,3,,212
Jefferson,L164,Gregory Boles,U.S. House,3,,6
Jefferson,L164,Attica Woodson Scott,State Representative,41,,232
Jefferson,M102,,Ballots Cast,,,815
Jefferson,M102,,Straight Party,,REP,4
Jefferson,M102,,Straight Party,,DEM,585
Jefferson,M102,,Straight Party,,LIB,2
Jefferson,M102,,Straight Party,,AME,4
Jefferson,M102,Vickie Yates B Glisson,U.S. House,3,,19
Jefferson,M102,John A Yarmuth,U.S. House,3,,788
Jefferson,M102,Gregory Boles,U.S. House,3,,4
Jefferson,M102,Judy Martin Stallard,State Representative,42,,18
Jefferson,M102,Reginald K Meeks,State Representative,42,,791
Jefferson,M103,,Ballots Cast,,,880
Jefferson,M103,,Straight Party,,REP,7
Jefferson,M103,,Straight Party,,DEM,669
Jefferson,M103,,Straight Party,,LIB,3
Jefferson,M103,,Straight Party,,AME,5
Jefferson,M103,Vickie Yates B Glisson,U.S. House,3,,17
Jefferson,M103,John A Yarmuth,U.S. House,3,,853
Jefferson,M103,Gregory Boles,U.S. House,3,,6
Jefferson,M103,Judy Martin Stallard,State Representative,42,,21
Jefferson,M103,Reginald K Meeks,State Representative,42,,858
Jefferson,M104,,Ballots Cast,,,321
Jefferson,M104,,Straight Party,,REP,6
Jefferson,M104,,Straight Party,,DEM,251
Jefferson,M104,,Straight Party,,LIB,1
Jefferson,M104,,Straight Party,,AME,2
Jefferson,M104,Vickie Yates B Glisson,U.S. House,3,,7
Jefferson,M104,John A Yarmuth,U.S. House,3,,311
Jefferson,M104,Gregory Boles,U.S. House,3,,2
Jefferson,M104,Judy Martin Stallard,State Representative,42,,7
Jefferson,M104,Reginald K Meeks,State Representative,42,,313
Jefferson,M105,,Ballots Cast,,,296
Jefferson,M105,,Straight Party,,REP,6
Jefferson,M105,,Straight Party,,DEM,221
Jefferson,M105,,Straight Party,,LIB,2
Jefferson,M105,,Straight Party,,AME,2
Jefferson,M105,Vickie Yates B Glisson,U.S. House,3,,7
Jefferson,M105,John A Yarmuth,U.S. House,3,,287
Jefferson,M105,Gregory Boles,U.S. House,3,,1
Jefferson,M105,Judy Martin Stallard,State Representative,42,,102
Jefferson,M105,Reginald K Meeks,State Representative,42,,84
Jefferson,M107,,Ballots Cast,,,172
Jefferson,M107,,Straight Party,,REP,3
Jefferson,M107,,Straight Party,,DEM,133
Jefferson,M107,,Straight Party,,LIB,0
Jefferson,M107,,Straight Party,,AME,1
Jefferson,M107,Vickie Yates B Glisson,U.S. House,3,,5
Jefferson,M107,John A Yarmuth,U.S. House,3,,164
Jefferson,M107,Gregory Boles,U.S. House,3,,2
Jefferson,M107,Judy Martin Stallard,State Representative,42,,5
Jefferson,M107,Reginald K Meeks,State Representative,42,,167
Jefferson,M110,,Ballots Cast,,,449
Jefferson,M110,,Straight Party,,REP,0
Jefferson,M110,,Straight Party,,DEM,377
Jefferson,M110,,Straight Party,,LIB,1
Jefferson,M110,,Straight Party,,AME,1
Jefferson,M110,Vickie Yates B Glisson,U.S. House,3,,6
Jefferson,M110,John A Yarmuth,U.S. House,3,,438
Jefferson,M110,Gregory Boles,U.S. House,3,,1
Jefferson,M110,Judy Martin Stallard,State Representative,42,,3
Jefferson,M110,Reginald K Meeks,State Representative,42,,446
Jefferson,M121,,Ballots Cast,,,556
Jefferson,M121,,Straight Party,,REP,37
Jefferson,M121,,Straight Party,,DEM,261
Jefferson,M121,,Straight Party,,LIB,4
Jefferson,M121,,Straight Party,,AME,3
Jefferson,M121,Vickie Yates B Glisson,U.S. House,3,,72
Jefferson,M121,John A Yarmuth,U.S. House,3,,469
Jefferson,M121,Gregory Boles,U.S. House,3,,11
Jefferson,M121,Judy Martin Stallard,State Representative,42,,92
Jefferson,M121,Reginald K Meeks,State Representative,42,,456
Jefferson,M123,,Ballots Cast,,,789
Jefferson,M123,,Straight Party,,REP,55
Jefferson,M123,,Straight Party,,DEM,334
Jefferson,M123,,Straight Party,,LIB,2
Jefferson,M123,,Straight Party,,AME,3
Jefferson,M123,Vickie Yates B Glisson,U.S. House,3,,108
Jefferson,M123,John A Yarmuth,U.S. House,3,,671
Jefferson,M123,Gregory Boles,U.S. House,3,,6
Jefferson,M123,Judy Martin Stallard,State Representative,42,,123
Jefferson,M123,Reginald K Meeks,State Representative,42,,654
Jefferson,M124,,Ballots Cast,,,588
Jefferson,M124,,Straight Party,,REP,39
Jefferson,M124,,Straight Party,,DEM,231
Jefferson,M124,,Straight Party,,LIB,1
Jefferson,M124,,Straight Party,,AME,2
Jefferson,M124,Vickie Yates B Glisson,U.S. House,3,,77
Jefferson,M124,John A Yarmuth,U.S. House,3,,501
Jefferson,M124,Gregory Boles,U.S. House,3,,8
Jefferson,M124,Judy Martin Stallard,State Representative,42,,82
Jefferson,M124,Reginald K Meeks,State Representative,42,,499
Jefferson,M129,,Ballots Cast,,,197
Jefferson,M129,,Straight Party,,REP,8
Jefferson,M129,,Straight Party,,DEM,151
Jefferson,M129,,Straight Party,,LIB,0
Jefferson,M129,,Straight Party,,AME,1
Jefferson,M129,Vickie Yates B Glisson,U.S. House,3,,9
Jefferson,M129,John A Yarmuth,U.S. House,3,,186
Jefferson,M129,Gregory Boles,U.S. House,3,,2
Jefferson,M129,Judy Martin Stallard,State Representative,42,,7
Jefferson,M129,Reginald K Meeks,State Representative,42,,190
Jefferson,M130,,Ballots Cast,,,193
Jefferson,M130,,Straight Party,,REP,9
Jefferson,M130,,Straight Party,,DEM,138
Jefferson,M130,,Straight Party,,LIB,0
Jefferson,M130,,Straight Party,,AME,2
Jefferson,M130,Vickie Yates B Glisson,U.S. House,3,,13
Jefferson,M130,John A Yarmuth,U.S. House,3,,180
Jefferson,M130,Gregory Boles,U.S. House,3,,0
Jefferson,M130,Judy Martin Stallard,State Representative,42,,11
Jefferson,M130,Reginald K Meeks,State Representative,42,,181
Jefferson,M131,,Ballots Cast,,,295
Jefferson,M131,,Straight Party,,REP,12
Jefferson,M131,,Straight Party,,DEM,139
Jefferson,M131,,Straight Party,,LIB,0
Jefferson,M131,,Straight Party,,AME,4
Jefferson,M131,Vickie Yates B Glisson,U.S. House,3,,30
Jefferson,M131,John A Yarmuth,U.S. House,3,,256
Jefferson,M131,Gregory Boles,U.S. House,3,,6
Jefferson,M131,Judy Martin Stallard,State Representative,42,,31
Jefferson,M131,Reginald K Meeks,State Representative,42,,262
Jefferson,M133,,Ballots Cast,,,556
Jefferson,M133,,Straight Party,,REP,3
Jefferson,M133,,Straight Party,,DEM,435
Jefferson,M133,,Straight Party,,LIB,1
Jefferson,M133,,Straight Party,,AME,2
Jefferson,M133,Vickie Yates B Glisson,U.S. House,3,,15
Jefferson,M133,John A Yarmuth,U.S. House,3,,537
Jefferson,M133,Gregory Boles,U.S. House,3,,2
Jefferson,M133,Judy Martin Stallard,State Representative,42,,12
Jefferson,M133,Reginald K Meeks,State Representative,42,,539
Jefferson,M137,,Ballots Cast,,,453
Jefferson,M137,,Straight Party,,REP,41
Jefferson,M137,,Straight Party,,DEM,129
Jefferson,M137,,Straight Party,,LIB,3
Jefferson,M137,,Straight Party,,AME,1
Jefferson,M137,Vickie Yates B Glisson,U.S. House,3,,98
Jefferson,M137,John A Yarmuth,U.S. House,3,,350
Jefferson,M137,Gregory Boles,U.S. House,3,,4
Jefferson,M137,Ernie Harris,State Senate,26,,95
Jefferson,M137,Karen Berg,State Senate,26,,346
Jefferson,M137,Jody Hurt,State Senate,26,,5
Jefferson,M137,Judy Martin Stallard,State Representative,42,,92
Jefferson,M137,Reginald K Meeks,State Representative,42,,347
Jefferson,M138,,Ballots Cast,,,826
Jefferson,M138,,Straight Party,,REP,57
Jefferson,M138,,Straight Party,,DEM,261
Jefferson,M138,,Straight Party,,LIB,0
Jefferson,M138,,Straight Party,,AME,1
Jefferson,M138,Vickie Yates B Glisson,U.S. House,3,,145
Jefferson,M138,John A Yarmuth,U.S. House,3,,676
Jefferson,M138,Gregory Boles,U.S. House,3,,4
Jefferson,M138,Ernie Harris,State Senate,26,,150
Jefferson,M138,Karen Berg,State Senate,26,,655
Jefferson,M138,Jody Hurt,State Senate,26,,7
Jefferson,M138,Judy Martin Stallard,State Representative,42,,157
Jefferson,M138,Reginald K Meeks,State Representative,42,,647
Jefferson,M139,,Ballots Cast,,,561
Jefferson,M139,,Straight Party,,REP,40
Jefferson,M139,,Straight Party,,DEM,214
Jefferson,M139,,Straight Party,,LIB,5
Jefferson,M139,,Straight Party,,AME,0
Jefferson,M139,Vickie Yates B Glisson,U.S. House,3,,78
Jefferson,M139,John A Yarmuth,U.S. House,3,,468
Jefferson,M139,Gregory Boles,U.S. House,3,,13
Jefferson,M139,Judy Martin Stallard,State Representative,42,,86
Jefferson,M139,Reginald K Meeks,State Representative,42,,467
Jefferson,M140,,Ballots Cast,,,230
Jefferson,M140,,Straight Party,,REP,16
Jefferson,M140,,Straight Party,,DEM,82
Jefferson,M140,,Straight Party,,LIB,3
Jefferson,M140,,Straight Party,,AME,1
Jefferson,M140,Vickie Yates B Glisson,U.S. House,3,,27
Jefferson,M140,John A Yarmuth,U.S. House,3,,195
Jefferson,M140,Gregory Boles,U.S. House,3,,7
Jefferson,M140,Judy Martin Stallard,State Representative,42,,29
Jefferson,M140,Reginald K Meeks,State Representative,42,,198
Jefferson,M141,,Ballots Cast,,,313
Jefferson,M141,,Straight Party,,REP,12
Jefferson,M141,,Straight Party,,DEM,105
Jefferson,M141,,Straight Party,,LIB,2
Jefferson,M141,,Straight Party,,AME,1
Jefferson,M141,Vickie Yates B Glisson,U.S. House,3,,39
Jefferson,M141,John A Yarmuth,U.S. House,3,,272
Jefferson,M141,Gregory Boles,U.S. House,3,,2
Jefferson,M141,Judy Martin Stallard,State Representative,42,,41
Jefferson,M141,Reginald K Meeks,State Representative,42,,269
Jefferson,M142,,Ballots Cast,,,950
Jefferson,M142,,Straight Party,,REP,81
Jefferson,M142,,Straight Party,,DEM,315
Jefferson,M142,,Straight Party,,LIB,1
Jefferson,M142,,Straight Party,,AME,0
Jefferson,M142,Vickie Yates B Glisson,U.S. House,3,,151
Jefferson,M142,John A Yarmuth,U.S. House,3,,781
Jefferson,M142,Gregory Boles,U.S. House,3,,16
Jefferson,M142,Judy Martin Stallard,State Representative,42,,167
Jefferson,M142,Reginald K Meeks,State Representative,42,,766
Jefferson,M143,,Ballots Cast,,,528
Jefferson,M143,,Straight Party,,REP,45
Jefferson,M143,,Straight Party,,DEM,196
Jefferson,M143,,Straight Party,,LIB,1
Jefferson,M143,,Straight Party,,AME,2
Jefferson,M143,Vickie Yates B Glisson,U.S. House,3,,89
Jefferson,M143,John A Yarmuth,U.S. House,3,,430
Jefferson,M143,Gregory Boles,U.S. House,3,,8
Jefferson,M143,Judy Martin Stallard,State Representative,42,,97
Jefferson,M143,Reginald K Meeks,State Representative,42,,429
Jefferson,M144,,Ballots Cast,,,306
Jefferson,M144,,Straight Party,,REP,21
Jefferson,M144,,Straight Party,,DEM,108
Jefferson,M144,,Straight Party,,LIB,2
Jefferson,M144,,Straight Party,,AME,0
Jefferson,M144,Vickie Yates B Glisson,U.S. House,3,,53
Jefferson,M144,John A Yarmuth,U.S. House,3,,249
Jefferson,M144,Gregory Boles,U.S. House,3,,3
Jefferson,M144,Judy Martin Stallard,State Representative,42,,53
Jefferson,M144,Reginald K Meeks,State Representative,42,,250
