county,precinct,precinct_name,registered_dems,registered_reps,registered_other,registered_males,registered_females,registered_total
PIKE,D111,ASHCAMP,839,270,42,589,562,1151
PIKE,E101,PHELPS,751,123,26,455,445,900
PIKE,E102,BLACKBERRY,540,124,21,341,344,685
PIKE,E103,DESKINS,999,291,49,678,661,1339
PIKE,E104,FREEBURN,650,54,21,361,364,725
PIKE,E105,MAJESTIC,1025,142,34,640,561,1201
PIKE,E106,WOLFORD,622,97,23,378,364,742
PIKE,E107,META,762,295,45,537,565,1102
PIKE,E108,JOES CREEK,195,127,21,178,165,343
PIKE,E109,MCCARR,481,65,15,297,264,561
PIKE,F101,BELFRY,411,75,18,225,279,504
PIKE,F102,LOWER BIG CREEK,421,95,9,257,268,525
PIKE,F103,DR. J. E. JOHNSON,618,132,32,362,420,782
PIKE,F104,BEVINS SCHOOL,1291,207,46,754,790,1544
PIKE,F105,RUNYON,888,103,24,513,502,1015
PIKE,F106,TURKEY CREEK,802,174,43,481,538,1019
PIKE,F107,HUDDY,525,108,22,319,336,655
PIKE,F108,OLD POND,1187,280,47,732,782,1514
POWELL,A101,VIRDEN #1,690,254,42,496,490,986
POWELL,A102,HARDWICKS CREEK #6,821,284,61,569,597,1166
POWELL,B101,CLAY CITY #5,587,145,23,345,409,755
POWELL,B102,CLAY CITY #9,866,300,45,588,623,1211
POWELL,C101,STANTON #2,517,131,29,314,363,677
POWELL,C102,STANTON #7,726,221,50,453,544,997
POWELL,D101,ROSSLYN # 3,638,210,32,441,439,880
POWELL,D102,SOUTH FORK #4,390,106,20,262,254,516
POWELL,D103,SLADE# 11,220,50,10,147,133,280
POWELL,E101,STANTON #8,670,169,33,418,454,872
POWELL,E102,STANTON #10,667,272,39,493,485,978
PULASKI,A101,SOMERSET 5 B,109,294,47,204,246,450
PULASKI,A102,SALINE NORTH,393,954,72,659,760,1419
PULASKI,A103,NANCY # 15,318,1046,73,719,718,1437
PULASKI,A104,HARRISON # 17,100,290,26,202,214,416
PULASKI,A105,SOMERSET 3B,169,302,42,244,269,513
PULASKI,A106,FIREBROOK 11F,503,1380,118,963,1037,2001
PULASKI,A108,SALINE SOUTH,544,1245,112,896,1005,1901
PULASKI,A110,OKALONA # 16,144,342,19,250,255,505
PULASKI,A111,E NAOMI #44,44,127,10,97,84,181
PULASKI,A112,W NAOMI #44,64,250,11,168,157,325
PULASKI,B101,GIRDLER # 12,137,446,47,294,336,630
PULASKI,B102,HICKORY NUT # 19,42,188,15,125,120,245
PULASKI,B103,ANSEL # 21,70,385,23,249,229,478
PULASKI,B104,SCIENCE HILL #22,147,398,28,263,310,573
PULASKI,B105,SCIENCE HILL #23,148,611,54,378,435,813
PULASKI,B106,BUNCOMBE # 24,223,627,53,447,456,903
PULASKI,B107,SOMERSET 1,177,377,70,270,354,624
PULASKI,B108,SOMERSET 3 A,184,417,44,289,356,645
PULASKI,B109,MT ZION # 47,126,549,35,356,354,710
PULASKI,B110,EUBANK # 25,268,809,81,551,607,1158
PULASKI,B111,ESTESBURG # 26,161,405,36,297,305,602
PULASKI,B112,FALL BRANCH #18,123,459,49,306,325,631
PULASKI,C101,SOMERSET 2,121,241,22,153,231,384
PULASKI,C102,CANEY FORK # 13,268,957,60,640,645,1285
PULASKI,C103,SOMERSET 4 A,205,360,45,256,353,610
PULASKI,C104,SOMERSET 4 B,340,898,92,609,721,1330
PULASKI,C105,PRICE # 27,284,981,91,669,687,1356
PULASKI,C106,GOODHOPE # 28,214,469,52,359,376,735
PULASKI,C107,SOMERSET # 6,330,602,82,436,578,1014
PULASKI,C109,HAZELDELL #29,114,350,26,236,254,490
PULASKI,C110,VAUGHT #43,443,1349,106,879,1019,1898
PULASKI,C111,CATRON #31,75,306,22,192,211,403
PULASKI,C112,DALLAS #45,23,197,9,116,113,229
PULASKI,C113,SOMERSET 3C,25,96,6,51,76,127
PULASKI,D101,SOMERSET 5A,258,395,67,315,405,720
PULASKI,D102,RUSH BRANCH #14,109,275,27,207,204,411
PULASKI,D103,PARKER #9,154,389,42,276,309,585
PULASKI,D104,MARK # 30,138,627,53,403,415,818
PULASKI,D105,BOURBON EAST 10 E,231,653,52,441,495,936
PULASKI,D106,MAYFIELD # 32,114,615,53,398,384,782
PULASKI,D107,MT. VICTORY # 33,88,261,25,196,178,374
PULASKI,D108,FERGUSON # 8,180,448,34,308,354,662
PULASKI,D109,COLO # 35,188,530,60,393,385,778
PULASKI,D110,GILLILAND #40,290,987,67,644,700,1344
PULASKI,D111,SOMERSET 5C,180,367,48,282,313,595
PULASKI,D112,SOMERSET 5D,100,127,16,76,167,243
PULASKI,D113,SOMERSET 5E,109,217,24,135,215,350
PULASKI,D114,SOMERSET 4C,17,87,2,52,54,106
PULASKI,E101,BURNSIDE CITY #36,140,264,27,207,224,431
PULASKI,E102,N BURNSIDE CITY #36N,16,29,3,24,24,48
PULASKI,E103,BURNSIDE COUNTY 36A,372,1033,87,717,775,1492
PULASKI,E104,EAST BURNSIDE COUNTY 36E,323,623,108,459,595,1054
PULASKI,E105,BOURBON WEST 10 W,370,860,85,630,684,1315
PULASKI,E106,SOUTH BURNSIDE COUNTY 36S,74,124,25,112,111,223
PULASKI,E107,WEST BURNSIDE COUNTY 36W,51,140,16,103,104,207
PULASKI,E108,GAMBLIN #37,446,795,108,670,679,1349
PULASKI,E109,BRONSTON NORTH #38,151,321,57,242,287,529
PULASKI,E111,BRONSTON #38,437,888,92,695,722,1417
PULASKI,E112,SLOANS VALLEY #39,200,375,57,309,323,632
ROBERTSON,A101,MT OLIVET #1,322,49,8,185,194,379
ROBERTSON,B101,PINHOOK,204,40,9,130,123,253
ROBERTSON,C101,KENTONTOWN,310,40,16,195,171,366
ROBERTSON,D101,BURIKA,338,70,8,207,209,416
ROBERTSON,E101,MT OLIVET,231,68,7,146,160,306
ROCKCASTLE,A101,NORTH BRODHEAD,234,878,62,544,630,1174
ROCKCASTLE,A102,NORTH MT VERNON,172,680,37,406,483,889
ROCKCASTLE,B101,SOUTH MT VERNON,146,707,39,418,474,892
ROCKCASTLE,B102,WEST LIVINGSTON,43,233,10,141,145,286
ROCKCASTLE,B103,WEST MT VERNON,226,1122,52,672,728,1400
ROCKCASTLE,C101,BROWN,318,779,51,559,589,1148
ROCKCASTLE,C102,WEST BRODHEAD,313,914,65,617,675,1292
ROCKCASTLE,C103,BULLOCK,49,295,11,177,178,355
ROCKCASTLE,D101,CONWAY,287,900,61,606,642,1248
ROCKCASTLE,D102,ROUNDSTONE,174,763,42,498,481,979
ROCKCASTLE,D103,CLIMAX,37,184,17,120,118,238
ROCKCASTLE,E101,EAST MT VERNON,133,473,39,294,351,645
ROCKCASTLE,E102,ORLANDO,110,513,31,333,321,654
ROCKCASTLE,E103,EAST LIVINGSTON,61,453,23,274,263,537
ROWAN,A101,NORTH MOREHEAD,294,79,38,188,223,411
ROWAN,A102,BRUSHY,581,280,59,444,476,920
ROWAN,A103,COURT HOUSE,224,90,44,169,189,358
ROWAN,A105,FLEMING,239,79,21,149,190,339
ROWAN,A106,PINE HILL,745,305,60,533,577,1110
ROWAN,B102,UPPER FARMERS,303,93,28,202,222,424
ROWAN,B103,WEST MOREHEAD,526,210,56,327,465,792
ROWAN,B104,THOMAS ADDITION,675,225,65,408,557,965
ROWAN,B105,BLUE STONE,650,282,54,466,520,986
ROWAN,B106,LOWER FARMERS,794,428,66,626,662,1288
ROWAN,C101,HOGTOWN,668,200,30,433,465,898
ROWAN,C102,CLEARFIELD,372,149,43,267,297,564
ROWAN,C103,CITY HALL,308,80,28,183,233,416
ROWAN,C104,DRY CREEK,362,158,21,267,274,541
ROWAN,C105,CHRISTY,679,221,54,421,533,954
ROWAN,D101,RODBURN,343,144,88,271,304,575
ROWAN,D102,EADSTON,654,158,54,432,434,866
ROWAN,D103,PINE GROVE,722,321,51,543,551,1094
RUSSELL,A101,LAKE,226,682,40,434,514,948
RUSSELL,A102,JAMESTOWN,228,728,32,460,528,988
RUSSELL,A103,ELLER,216,841,39,529,567,1096
RUSSELL,B101,ROWENA,161,480,27,340,328,668
RUSSELL,B102,BRYAN,211,506,24,382,359,741
RUSSELL,B103,ESTO,245,698,26,492,477,969
RUSSELL,C101,SALEM,162,623,21,387,419,806
RUSSELL,C102,ELI,172,428,18,318,300,618
RUSSELL,C103,IRVINS,161,591,18,368,402,770
RUSSELL,C104,JABEZ,156,273,15,230,214,444
RUSSELL,D101,FONTHILL,236,664,34,465,469,934
RUSSELL,D102,WEBBS,151,670,23,397,447,844
RUSSELL,D103,ROYVILLE,150,606,26,369,413,782
RUSSELL,E101,CITY HALL,312,923,51,583,703,1286
RUSSELL,E102,PARKWAY,165,459,28,281,371,652
RUSSELL,E103,MIDDLETOWN,142,505,33,309,370,680
SCOTT,A100,PORTER,444,297,78,415,404,819
SCOTT,A102,SADIEVILLE,413,379,65,436,421,857
SCOTT,A104,SOUTH COUNTY EXTENSION,486,372,59,453,464,917
SCOTT,A106,DRY RUN,579,601,121,650,651,1301
SCOTT,A108,NORTH COUNTY EXTENSION,130,60,7,101,96,197
SCOTT,A110,MOONLAKE,259,206,24,245,244,489
SCOTT,B101,NORTH CARDOME,754,625,134,718,795,1513
SCOTT,B103,WEST STAMPING GROUND,361,198,36,322,273,595
SCOTT,B105,EAST STAMPING GROUND,440,204,35,320,359,679
SCOTT,B107,EAST GREAT CROSSING,116,89,20,109,116,225
SCOTT,B109,SOUTH CARDOME,353,238,44,319,316,635
SCOTT,B111,NORTH STAMPING GROUND,319,185,44,282,266,548
SCOTT,C108,WEST GREAT CROSSING,696,661,94,750,701,1451
SCOTT,C110,IRONWORKS,477,449,69,486,509,995
SCOTT,C112,OLD GREAT CROSSING SCHOOL,404,307,41,387,365,752
SCOTT,C114,WEST CANE RUN,535,259,64,399,459,858
SCOTT,D111,WEST OXFORD,361,221,44,312,314,626
SCOTT,D113,EAST OXFORD,721,772,107,786,814,1600
SCOTT,D115,NEWTOWN,611,495,76,579,603,1182
SCOTT,D117,EASTSIDE,423,274,53,368,382,750
SCOTT,D119,PAVILION,1302,1290,186,1297,1481,2778
SCOTT,E118,NORTH COURTHOUSE,376,201,46,289,334,623
SCOTT,E120,SOUTH COURTHOUSE,327,143,49,247,272,519
SCOTT,E122,ED DAVIS,570,141,59,351,419,770
SCOTT,E124,GARTH SCHOOL,326,186,64,274,302,576
SCOTT,F117,CANEWOOD,657,810,85,759,793,1552
SCOTT,F119,ROYAL SPRINGS,370,205,40,274,341,615
SCOTT,F121,SOUTH BROADWAY,515,272,49,400,436,836
SCOTT,F123,INDIAN HILLS,686,475,73,585,649,1234
SCOTT,F125,GEORGETOWN MIDDLE SCHOOL,342,148,35,249,276,525
SCOTT,G126,INDIAN ACRES,412,137,35,245,339,584
SCOTT,G128,SOUTHERN SCHOOL WEST,404,181,44,272,357,629
SCOTT,G130,SOUTHERN SCHOOL EAST,528,211,49,326,462,788
SCOTT,G132,MARSHALL FIELD FIRE STA,1002,857,141,917,1083,2000
SCOTT,G134,EAST CANE RUN,881,808,141,869,961,1830
SHELBY,A101,WEST FINCHVILLE,421,418,76,442,473,915
SHELBY,A102,SOUTH SHELBY,684,312,75,469,602,1071
SHELBY,A103,WEISSINGER,509,495,85,520,569,1089
SHELBY,A104,EAST FINCHVILLE,314,300,41,330,325,655
SHELBY,A105,SOUTH EAST SHELBY,490,412,98,458,542,1000
SHELBY,B101,SOUTHVILLE,507,381,60,477,471,948
SHELBY,B102,WADDY,629,360,66,508,547,1055
SHELBY,B103,ROCKBRIDGE,208,141,20,174,195,369
SHELBY,B104,SEVEN MILE,461,321,57,383,456,839
SHELBY,B105,HOOPER STATION,431,308,48,386,401,787
SHELBY,C101,NORTH EAST SHELBY,564,414,63,475,566,1041
SHELBY,C102,CLAYVILLAGE,560,250,46,413,443,856
SHELBY,C103,EAST SHELBY,542,350,46,405,533,938
SHELBY,C104,GUIST CREEK,490,297,66,422,431,853
SHELBY,D101,EAST BAGDAD,407,205,42,327,327,654
SHELBY,D102,CROPPER,568,320,65,481,472,953
SHELBY,D103,JAIL HILL,458,401,90,436,513,949
SHELBY,D104,WEST BAGDAD,363,213,35,315,296,611
SHELBY,D105,BOONE STATION,398,297,43,341,397,738
SHELBY,E101,TOWN N COUNTRY,446,358,46,394,456,850
SHELBY,E102,MARSHALL DOAKS,410,370,64,394,450,844
SHELBY,E103,NORTH SHELBY,370,353,36,354,405,759
SHELBY,E104,WEST SHELBY,610,345,75,426,604,1030
SHELBY,F101,SOUTH SIMPSONVILLE,563,482,74,557,562,1119
SHELBY,F102,TODDS POINT,266,334,48,321,327,648
SHELBY,F103,NORTH SIMPSONVILLE,225,308,47,277,303,580
SHELBY,F104,SIMPSONVILLE,507,450,104,482,579,1061
SHELBY,F105,PERSIMMON RIDGE,185,526,48,383,376,759
SHELBY,F106,LONG RUN,186,215,39,215,225,440
SHELBY,F107,GARDEN STATION,224,286,58,264,304,568
SHELBY,G101,SHELBYVILLE #1,486,272,46,347,457,804
SHELBY,G102,SHELBYVILLE #2,358,209,44,279,332,611
SHELBY,G103,SHELBYVILLE #3,682,412,118,573,639,1212
SHELBY,G104,SHELBYVILLE #4,403,160,62,254,371,625
SIMPSON,A101,BARNES,787,357,107,609,642,1251
SIMPSON,A102,ROUND POND,552,259,66,458,419,877
SIMPSON,A103,ROBEY,678,213,84,422,553,975
SIMPSON,B101,SOUTH SIMPSON,737,328,84,570,579,1149
SIMPSON,B102,EAST DOOR,485,175,58,301,417,718
SIMPSON,B103,PUBLIC SCHOOL,749,320,80,526,623,1149
SIMPSON,C101,WEST DOOR,354,126,41,239,282,521
SIMPSON,C103,ADSIT SHOP,438,146,52,291,345,636
SIMPSON,C104,NORTH SIMPSON,1306,672,172,1022,1128,2150
SIMPSON,D101,WEST SIMPSON,312,134,42,240,248,488
SIMPSON,D102,PROSPECT HILL,415,196,45,335,321,656
SIMPSON,D103,HARRISTOWN,554,121,43,322,396,718
SIMPSON,D104,FAIRVIEW,668,283,110,463,597,1061
SPENCER,A101,TAYLORSVILLE #1,1309,961,157,1121,1306,2427
SPENCER,B101,WATERFORD #3,695,534,86,666,649,1315
SPENCER,B102,WATERFORD #10,423,507,86,506,510,1016
SPENCER,C101,ELK CREEK,595,543,71,608,601,1209
SPENCER,C102,ELK CREEK #8,628,905,105,836,802,1638
SPENCER,D101,CAMPBRANCH,352,153,31,259,277,536
SPENCER,D102,CAMPBRANCH #2,446,255,49,384,366,750
SPENCER,D103,NORTH CAMPBRANCH #9A,159,79,6,119,125,244
SPENCER,D104,NORTH CAMPBRANCH #9B,71,85,6,78,84,162
SPENCER,D105,NORTH CAMPBRANCH #9C,7,6,2,8,7,15
SPENCER,D106,NORTH CAMPBRANCH #9D,20,9,1,13,17,30
SPENCER,D107,NORTH CAMPBRANCH #9E,112,44,11,76,91,167
SPENCER,D108,NORTH CAMPBRANCH #9F,230,169,31,216,214,430
SPENCER,E101,LITTLE MOUNT #6,507,305,51,431,432,863
SPENCER,E102,MT EDEN #7,635,339,58,527,505,1032
SPENCER,E103,NORMANDY #11,330,341,55,363,363,726
TAYLOR,A101,OAK HILL-POPLAR GROVE,249,277,31,283,274,557
TAYLOR,A102,SALOMA/WILLOWTOWN,314,304,26,315,329,644
TAYLOR,A104,NEW NORTH,686,808,76,705,865,1570
TAYLOR,B101,SPURLINGTON,414,379,45,408,430,838
TAYLOR,B102,EAST,501,503,51,459,596,1055
TAYLOR,B103,NEW EAST,326,149,28,198,305,503
TAYLOR,B104,NEW CITY EAST,331,286,22,264,375,639
TAYLOR,C101,ACTON,109,166,11,141,145,286
TAYLOR,C103,SPECK,75,146,15,121,115,236
TAYLOR,C104,MANNSVILLE/MERRIMAC,416,222,33,345,326,671
TAYLOR,C105,OLD SOUTH,505,554,55,506,608,1114
TAYLOR,D101,ELKHORN-YUMA,236,352,34,304,317,622
TAYLOR,D102,IRELAND/IRENE-ROMINE,598,656,69,656,667,1323
TAYLOR,D104,NEW SOUTH,716,564,77,601,756,1357
TAYLOR,E101,NEW WEST,617,768,56,655,786,1441
TAYLOR,E102,NEW CITY WEST,374,383,54,337,474,811
TAYLOR,E103,OLD WEST,377,315,47,340,399,739
TAYLOR,F101,PLEASANT-HILL,268,306,13,287,300,587
TAYLOR,F102,OLD NORTH,617,649,53,632,687,1319
TAYLOR,F103,NEW CITY NORTH,541,560,63,518,646,1164
TODD,A101,ALLEGRE,404,77,8,247,242,489
TODD,A102,ELKTON #1,583,139,30,354,398,752
TODD,A103,FAIRVIEW,440,87,15,285,257,542
TODD,B101,SHARON GROVE,498,156,26,323,357,680
TODD,B102,CLIFTY,424,89,20,261,272,533
TODD,B103,ELKTON #2,134,23,10,82,85,167
TODD,B104,KIRKMANSVILLE,149,40,7,97,99,196
TODD,C101,ELKTON #3,630,135,37,359,443,802
TODD,C102,TRENTON,569,235,46,402,448,850
TODD,D101,ALLENSVILLE,237,66,10,152,161,313
TODD,D102,ELKTON #4,1026,242,40,589,719,1308
TODD,E101,GUTHRIE #1,364,134,22,252,268,520
TODD,E102,GUTHRIE #2,566,155,38,321,438,759
TRIGG,A101,SOUTH CADIZ #1,867,398,77,619,723,1342
TRIGG,A102,HAMTOWN,97,76,11,92,92,184
TRIGG,B101,WEST CADIZ,411,225,48,347,337,684
TRIGG,B102,CANTON #2,575,471,95,573,568,1141
TRIGG,C101,NORTH CADIZ #1,851,364,68,538,745,1283
TRIGG,D101,CERULEAN-WALLONIA,583,189,37,401,408,809
TRIGG,D103,NORTH CADIZ 2,233,92,18,161,182,343
TRIGG,E101,ROARING SPRINGS,459,303,44,383,423,806
TRIGG,E102,MONTGOMERY,357,265,35,321,336,657
TRIGG,E104,SOUTH CADIZ 2,181,86,11,144,134,278
TRIGG,F101,LINTON-MAGGIE,262,152,25,224,215,439
TRIGG,F102,CANTON 1,744,372,71,587,600,1187
TRIGG,G101,BETHESDA,479,328,60,427,440,867
TRIGG,G102,NORTHWEST CADIZ,462,190,34,334,352,686
TRIMBLE,A101,WEST MILTON,343,73,25,216,225,441
TRIMBLE,A102,NORTH MILTON,374,95,40,231,278,509
TRIMBLE,A103,LEEPORT,604,142,31,400,377,777
TRIMBLE,B101,SOUTH BEDFORD,353,92,26,227,244,471
TRIMBLE,B103,BURROWS,480,206,39,362,363,725
TRIMBLE,B104,NORTH BEDFORD,409,85,38,251,281,532
TRIMBLE,C101,PALMYRA,342,51,13,188,218,406
TRIMBLE,C103,EAST MILTON,431,114,29,298,276,574
TRIMBLE,C104,SOUTH MILTON,509,119,29,330,327,657
TRIMBLE,D101,ANTIOCH,291,107,27,214,211,425
TRIMBLE,D102,PROVIDENCE,350,85,26,243,218,461
TRIMBLE,D103,EAST BEDFORD,510,134,34,327,351,678
UNION,A101,MORGANFIELD #1,647,115,24,364,422,786
UNION,A103,MORGANFIELD #3,497,103,18,279,339,618
UNION,A104,MORGANFIELD #4,504,98,19,292,329,621
UNION,B101,UNIONTOWN #1,567,91,21,329,350,679
UNION,B102,UNIONTOWN #2,558,72,24,320,334,654
UNION,B103,MORGANFIELD # 2,442,77,22,236,305,541
UNION,C101,RALEIGH,597,98,13,364,344,708
UNION,C102,STURGIS # 4,431,94,30,242,313,555
UNION,C103,GRANGERTOWN,415,77,21,235,278,513
UNION,C104,DEKOVEN,261,42,12,162,153,315
UNION,E102,STURGIS #2,574,121,40,324,411,735
UNION,E103,BORDLEY-SULLIVAN,466,85,22,290,283,573
UNION,E104,STURGIS #3,428,85,17,254,276,530
UNION,F101,HITESVILLE-WAVERLY,719,85,25,413,416,829
UNION,F102,CIRCLE PRECINCT,252,46,9,149,158,307
UNION,F103,MEADOWS,811,171,41,503,520,1023
WARREN,A101,GRIFFIN PARK,530,793,85,686,722,1408
WARREN,A102,DRAKES CREEK,638,651,100,659,730,1389
WARREN,A103,MUNICIPAL PARK,295,205,46,257,289,546
WARREN,A104,POTTER GRAY,447,274,67,339,449,788
WARREN,A105,NATCHER,483,519,69,509,562,1071
WARREN,A106,GRIDER POND,142,120,22,140,144,284
WARREN,A107,BRIARWOOD,259,172,17,201,247,448
WARREN,A108,SHIVE KIEL,592,396,76,469,595,1064
WARREN,A109,GREENWOOD,870,557,182,673,936,1609
WARREN,A110,EASTWOOD,551,528,57,522,614,1136
WARREN,A111,AIRPORT,536,665,90,584,707,1291
WARREN,A112,MIDDLE BRIDGE,661,385,120,485,680,1166
WARREN,A113,CAMPBELL,901,880,186,891,1076,1967
WARREN,A114,THREE SPRINGS,684,890,117,815,876,1691
WARREN,B101,B.G. TOWERS,646,289,123,488,570,1058
WARREN,B102,WEST 11TH STREET,398,121,72,207,384,591
WARREN,B103,HILLVIEW,282,116,42,197,243,440
WARREN,B104,CHURCH ST,463,59,40,217,345,562
WARREN,B105,DELAFIELD,477,94,46,224,393,617
WARREN,B106,REELS,667,167,71,368,537,905
WARREN,B107,GREENMEADOWS,564,211,73,388,460,848
WARREN,B108,OCTAGON CASTLE,287,98,38,181,242,423
WARREN,B109,WHAYNE SUPPLY,544,276,88,416,492,908
WARREN,B110,BROADWAY,658,328,182,602,566,1168
WARREN,C101,BG JR HIGH,391,256,48,322,373,695
WARREN,C102,CARVER HARRIS,910,476,132,629,889,1518
WARREN,C103,T C CHERRY SCHOOL,469,259,75,357,445,803
WARREN,C104,MCNEIL,1073,506,201,807,972,1780
WARREN,C105,CABELL,417,284,47,335,413,748
WARREN,C106,CRESTMOOR,651,357,114,509,613,1122
WARREN,C107,HUNTING CREEK,535,468,67,500,570,1070
WARREN,C108,WATTS MILL,368,357,55,377,403,780
WARREN,C109,CENTRAL,490,188,92,330,440,770
WARREN,C111,CAVE MILL,556,440,79,486,589,1075
WARREN,D101,SMITHS GROVE,949,508,102,724,835,1559
WARREN,D102,PLUM SPRINGS,1169,732,154,925,1130,2055
WARREN,D103,HYDRO,339,167,31,257,280,537
WARREN,D104,OAKLAND,407,233,38,316,362,678
WARREN,D105,GOTT,560,275,57,442,450,892
WARREN,D106,WARREN EAST MIDDLE SCH,1196,585,178,868,1091,1959
WARREN,D107,THREE FORKS,171,91,18,126,154,280
WARREN,D108,MT VICTOR,392,409,50,405,446,851
WARREN,D109,CUMBERLAND TRACE,770,882,120,862,910,1772
WARREN,D111,NORTHGATE,432,311,74,405,412,817
WARREN,D112,RIVERVIEW,623,594,92,605,704,1309
WARREN,E101,BLUE LEVEL,704,524,96,628,696,1324
WARREN,E102,SANDHILL,1102,486,111,824,875,1699
WARREN,E103,RICHARDSVILLE,448,223,59,348,382,730
WARREN,E104,DAVENPORT,361,203,50,299,315,614
WARREN,E105,RIVERSIDE,407,238,21,337,329,666
WARREN,E106,BROWNING,520,335,60,444,471,915
WARREN,E107,CEDAR GROVE,711,534,94,618,721,1339
WARREN,E108,HADLEY,353,209,32,298,296,594
WARREN,E109,MEADOWLAND,492,330,73,423,472,895
WARREN,E110,MILLERS,1703,937,242,1282,1600,2882
WARREN,F101,WOODBURN,448,282,49,375,404,779
WARREN,F102,PLANO,912,879,154,918,1027,1945
WARREN,F103,DRAKE,468,375,86,437,492,929
WARREN,F104,ROCKFIELD,1268,850,165,1061,1222,2283
WARREN,F105,RICHPOND,1197,1374,159,1318,1412,2730
WARREN,F106,MATLOCK,506,418,49,455,517,973
WARREN,F107,MOTLEY,528,475,74,535,542,1077
WARREN,F108,ALVATON,819,808,129,853,903,1756
WARREN,F110,HARDCASTLE,395,342,60,386,411,797
WASHINGTON,A101,MOORESVILLE,257,202,20,238,241,479
WASHINGTON,A102,BRUSH GROVE,344,378,32,381,373,754
WASHINGTON,A103,SHARPSVILLE,111,106,13,113,117,230
WASHINGTON,B101,WILLISBURG,349,212,16,269,308,577
WASHINGTON,B102,COURTHOUSE,639,254,29,465,457,922
WASHINGTON,C101,CARDWELL,163,98,22,136,147,283
WASHINGTON,C102,MACKVILLE,359,179,18,259,297,556
WASHINGTON,C103,POTTSVILLE,258,94,12,184,180,364
WASHINGTON,D101,HOUSING PROJECT,482,176,24,316,366,682
WASHINGTON,D102,HEALTH DEPT,450,151,29,273,357,630
WASHINGTON,E101,LIBRARY,353,103,11,208,259,467
WASHINGTON,E102,ARMORY,731,145,18,400,494,894
WASHINGTON,F101,FREDERICKTOWN,406,110,22,280,258,538
WASHINGTON,F102,CITY HALL,705,237,24,443,523,966
WAYNE,A101,MONTICELLO #1,316,375,41,331,401,732
WAYNE,A102,MONTICELLO #2,212,252,22,238,248,486
WAYNE,A103,COLLETTS,458,596,38,530,562,1092
WAYNE,A106,MONTICELLO 1A,232,283,17,249,283,532
WAYNE,A107,EADSVILLE,161,210,11,189,193,382
WAYNE,B101,ELK CREEK,368,526,31,449,476,925
WAYNE,B102,STOP,181,324,22,260,267,527
WAYNE,B103,MULLENTOWN,270,593,35,442,456,898
WAYNE,B106,POWERSBURG,239,557,23,446,373,819
WAYNE,B109,COOPER,179,313,15,280,227,507
WAYNE,D104,BARRIER,255,526,23,403,401,804
WAYNE,D105,OIL VALLEY,231,408,27,306,360,666
WAYNE,D106,MONTICELLO NO. 3,341,439,33,379,434,813
WAYNE,D107,BIG SINKING,145,467,31,314,329,643
WAYNE,D110,KELLEY,218,267,22,250,257,507
WAYNE,G101,BEECH VALLEY,523,831,53,654,753,1407
WAYNE,G103,UNION,134,138,25,147,150,297
WAYNE,G104,STEUBENVILLE,335,545,28,440,468,908
WAYNE,G106,MILL SPRINGS,469,580,46,536,559,1095
WEBSTER,A101,NORTH DIXON,746,147,26,447,472,919
WEBSTER,A102,SOUTH DIXON,518,95,22,307,328,635
WEBSTER,A103,NORTH CLAY,645,118,28,393,398,791
WEBSTER,A104,SOUTH CLAY,457,90,20,263,304,567
WEBSTER,A105,WHEATCROFT,323,56,19,189,209,398
WEBSTER,B101,NORTH SEBREE,380,94,23,239,258,497
WEBSTER,B102,SOUTH SEBREE,730,169,39,474,464,938
WEBSTER,B103,POOLE,361,81,20,228,234,462
WEBSTER,B104,ONTON,339,75,17,200,231,431
WEBSTER,B105,SLAUGTHERS,664,152,26,406,436,842
WEBSTER,C101,EAST PROVIDENCE,700,146,29,393,482,875
WEBSTER,C102,WEST PROVIDENCE,455,122,33,302,308,610
WEBSTER,C103,NORTH PROVIDENCE,551,110,25,317,369,686
WEBSTER,C104,SOUTH PROVIDENCE,533,99,18,308,342,650
WHITLEY,A101,CITY SCHOOL,112,257,56,174,251,425
WHITLEY,A103,ROCKHOLD,263,767,50,518,562,1080
WHITLEY,A104,WOFFORD,147,524,33,352,352,704
WHITLEY,A105,LEVEL GREEN,128,435,16,289,290,579
WHITLEY,A106,HIGHLAND PARK,161,705,34,431,469,900
WHITLEY,A107,COURTHOUSE,161,437,23,270,351,621
WHITLEY,A109,COLLEGE HILL,385,1036,98,740,779,1519
WHITLEY,A111,MEADOW CREEK,116,333,16,231,234,465
WHITLEY,B101,TATTERSALL TRAILS,340,780,65,565,620,1185
WHITLEY,B102,CORBIN #7,108,203,18,160,169,329
WHITLEY,B104,SOUTH CORBIN,123,226,16,181,184,365
WHITLEY,B105,SOUTH WARD SCHOOL,274,616,53,421,522,943
WHITLEY,B106,MASTERTOWN,372,734,57,555,608,1163
WHITLEY,B107,BARTON,252,640,48,468,472,940
WHITLEY,B108,CORBIN #40,111,182,19,142,170,312
WHITLEY,B109,CORBIN #41,170,222,32,198,226,424
WHITLEY,B110,CORBIN #45,314,717,61,515,577,1092
WHITLEY,C101,POPLAR CREEK,55,169,6,105,125,230
WHITLEY,C102,SOUTH AMERICA,111,248,9,193,175,368
WHITLEY,C103,PINE MOUNTAIN,25,90,1,61,55,116
WHITLEY,C104,BOSTON,242,693,24,477,482,959
WHITLEY,C105,JELLICO,87,285,15,191,196,387
WHITLEY,C106,SAXTON,124,434,23,285,296,581
WHITLEY,C107,PLEASANT VIEW,157,639,32,412,416,828
